,latitude,longitude,year_built,bathrooms,bedrooms,last_sold_date,last_sold_price,property size,home_size
1461,37.766736,-122.417984,2014,1.0,0,07/30/2014,475000,14125,437
1462,37.795989,-122.411407,,1.0,1,05/09/2014,470000,,
1463,37.782287,-122.438598,,1.0,2,10/29/2013,479000,,
1464,37.774341,-122.482978,1924,1.0,1,04/15/2014,491000,,822
1465,37.786497,-122.437943,1900,1.0,1,12/10/2013,495000,,
1466,37.786145,-122.438097,1904,1.0,2,10/28/2013,479000,,638
1467,37.760896,-122.417164,1916,1.5,2,08/06/2013,460000,,
1468,37.777183,-122.44638,1900,1.0,1,01/23/2014,460000,,
1469,37.774215,-122.423425,1929,1.0,1,05/30/2013,482000,,483
1470,37.770442,-122.424369,1928,1.0,1,06/20/2013,435000,2003,
1471,37.782379,-122.420166,2008,1.0,0,11/01/2013,435000,,396
1472,37.782379,-122.420166,2008,1.0,0,11/01/2013,435000,,396
1473,37.779356,-122.392057,2007,1.0,1,05/29/2014,459000,,417
1474,37.751422,-122.445335,,1.0,1,08/14/2013,449000,,12256
1475,37.781498,-122.494968,,1.0,2,11/18/2013,425000,,810
1476,37.756505,-122.442985,1964,1.0,1,09/20/2013,440000,,619
1477,37.77344,-122.4388,2007,2.0,2,05/10/2013,456000,1171,690
1478,37.785354,-122.444724,1910,1.0,1,11/06/2013,470000,2421,570
1479,37.7711,-122.421642,,1.0,1,10/01/2013,447000,,
1480,37.788138,-122.459249,1912,1.0,1,01/16/2014,475000,591,
1481,37.775227,-122.459267,1962,1.0,1,07/08/2014,495000,,551
1482,37.78524,-122.415125,1930,1.0,0,03/17/2016,485000,,520
1483,37.78524,-122.415125,1930,1.0,0,03/23/2016,479000,,520
1484,37.782379,-122.420166,2007,1.0,0,,,,377
1485,37.779312,-122.4822,,1.5,2,,,,839
1486,37.730701,-122.396708,1910,1.0,3,11/06/2001,235000,2500,815
1487,37.789945,-122.412735,1981,1.0,0,06/18/2004,325000,,582
1488,37.781386,-122.421406,1982,1.0,1,09/20/2005,422500,,558
1489,37.710084,-122.40816,1895,2.0,4,,,,1428
1490,37.791353,-122.414271,1927,1.0,0,05/03/2010,330000,,346
1491,37.746322,-122.44152,1972,1.0,0,,,,650
1492,37.71048,-122.467645,2002,1.0,1,03/29/2012,198000,10018,669
1493,37.71048,-122.467645,2002,1.0,1,07/08/2010,263000,,669
1494,37.786755,-122.4225,1988,1.0,0,,,562,586
1495,37.78524,-122.415125,1930,1.0,1,07/29/2005,308000,,480
1496,37.728867,-122.382432,1941,1.0,2,09/02/2015,500000,2500,850
1497,37.711929,-122.388603,2006,1.0,1,12/18/2006,472500,,803
1498,37.747422,-122.446084,1956,1.0,2,10/11/2013,500000,2949,893
1499,37.737637,-122.447227,1941,2.0,3,01/28/2015,500000,2609,1525
1500,37.738853,-122.451659,1949,2.5,4,12/11/2013,500000,2543,2000
1501,37.726849,-122.43869,1912,1.0,2,08/09/2013,549000,3324,765
1502,37.72581,-122.462993,1987,1.0,2,02/07/2014,502000,,976
1503,37.72565,-122.462525,1985,1.0,2,01/23/2015,496000,,744
1504,37.725575,-122.4616,1985,1.0,1,05/20/2014,515000,,831
1505,37.733907,-122.384966,1986,2.5,3,06/21/2013,541000,1529,1511
1506,37.737413,-122.382564,1992,2.0,2,06/05/2015,520000,1152,1237
1507,37.730448,-122.384147,1947,2.0,,11/06/2014,525000,2495,1704
1508,37.729066,-122.382784,1900,2.0,3,02/06/2014,500000,2495,1212
1509,37.748659,-122.480604,1943,1.0,,06/18/2013,500000,1437,800
1510,37.734569,-122.391414,1900,3.0,4,04/23/2014,535000,2495,2288
1511,37.734689,-122.391625,1900,2.0,3,11/18/2013,535000,2500,1700
1512,37.732674,-122.387471,1938,1.0,,12/20/2013,500000,2495,1125
1513,37.732189,-122.38889,1924,1.0,2,06/21/2013,520000,3746,1240
1514,37.732919,-122.390179,1927,1.0,2,10/04/2013,525000,2500,1126
1515,37.733119,-122.39053,1924,2.0,3,05/31/2013,531000,2495,2262
1516,37.734343,-122.392682,1906,1.0,2,12/03/2013,525000,2613,1150
1517,37.734646,-122.392621,1930,2.0,,05/23/2014,507000,2500,1628
1518,37.737863,-122.398298,1950,1.0,,01/15/2014,538000,2495,1049
1519,37.738444,-122.399908,1944,2.0,5,04/30/2013,520000,2495,1531
1520,37.73415,-122.396215,1986,2.0,2,06/21/2013,500000,1304,1317
1521,37.732677,-122.390822,1923,1.0,,01/03/2014,520000,2500,1150
1522,37.730847,-122.389856,1931,2.0,2,12/20/2013,532000,2395,1515
1523,37.730833,-122.389236,1908,1.0,2,09/18/2015,525000,2613,1040
1524,37.73165,-122.390681,1916,2.0,,03/24/2016,525000,2495,1693
1525,37.732335,-122.396733,1943,1.0,3,02/19/2014,536000,1999,987
1526,37.731451,-122.396353,1941,1.0,2,01/03/2014,511000,2495,1300
1527,37.732341,-122.394537,1922,2.0,3,11/05/2013,500000,2970,1250
1528,37.73117,-122.394718,1924,4.0,3,09/23/2013,498000,1659,1000
1529,37.731484,-122.395064,1943,1.0,2,10/27/2015,520000,2142,1420
1530,37.731965,-122.39225,1960,1.0,2,10/24/2014,502500,1750,970
1531,37.735076,-122.405831,1932,1.0,,09/14/2015,535000,1942,740
1532,37.735617,-122.398293,1942,1.0,3,01/30/2014,515000,1742,910
1533,37.733883,-122.397858,1944,1.0,4,11/20/2014,530000,2374,1019
1534,37.728915,-122.390852,1936,2.0,2,06/26/2014,500000,2495,1390
1535,37.728569,-122.391908,1944,2.0,,01/20/2016,535000,2495,1019
1536,37.728289,-122.391415,2007,2.0,,05/29/2015,500000,2613,1590
1537,37.730566,-122.396739,1907,1.0,2,04/02/2014,499000,2500,1200
1538,37.729908,-122.395563,1943,1.0,,06/30/2015,540000,1873,837
1539,37.727639,-122.392531,1944,1.0,,06/19/2013,501000,2495,1090
1540,37.72266,-122.398783,1964,2.5,3,05/16/2013,540000,2495,1308
1541,37.7222,-122.398958,1900,2.0,3,04/08/2014,500000,2495,1101
1542,37.72024,-122.398885,1907,1.0,,06/04/2014,525000,2500,1458
1543,37.719112,-122.397702,1951,1.0,,05/17/2013,505000,3092,1049
1544,37.747661,-122.415584,1924,2.0,3,11/05/2015,522000,2504,2250
1545,37.744529,-122.419586,1900,3.0,5,05/15/2014,530000,4305,2720
1546,37.744113,-122.420222,1900,2.0,,05/15/2014,500000,2831,1200
1547,37.744908,-122.4199,1980,1.0,1,06/06/2013,536000,5746,813
1548,37.738566,-122.417049,1910,2.0,2,09/24/2013,505000,2809,1175
1549,37.738238,-122.413857,1909,1.0,,08/11/2014,545000,1096,700
1550,37.737714,-122.414238,1907,1.0,1,08/20/2013,510000,1751,680
1551,37.736319,-122.423153,1907,2.0,2,08/13/2014,525000,2300,750
1552,37.736401,-122.413348,1900,2.0,2,04/21/2014,525000,1341,650
1553,37.732673,-122.409702,1939,1.0,,07/31/2013,512500,1873,1425
1554,37.730725,-122.424616,1958,1.0,,11/22/2013,500000,2614,1050
1555,37.732235,-122.409488,1930,1.0,3,05/27/2015,500000,1875,1215
1556,37.73048,-122.412267,1917,1.0,,12/17/2014,530000,1873,1275
1557,37.730883,-122.418298,1943,1.5,2,07/24/2014,521500,2495,850
1558,37.730188,-122.409977,1961,3.0,,11/22/2013,520000,2495,1704
1559,37.727791,-122.424528,1925,1.0,2,01/30/2014,530000,800,800
1560,37.727782,-122.427446,1900,1.0,,03/18/2014,520000,2495,875
1561,37.727032,-122.429056,1923,1.0,,08/02/2013,508000,2495,1050
1562,37.726123,-122.42648,1958,1.5,3,09/02/2014,520000,2500,1147
1563,37.728905,-122.404705,1980,2.0,2,11/21/2014,500000,4900,959
1564,37.723889,-122.42707,1909,2.5,5,03/04/2015,526000,2495,1700
1565,37.726328,-122.432852,1910,1.0,3,12/09/2015,520000,2495,750
1566,37.724039,-122.431315,1908,2.0,3,09/01/2015,535500,2495,1250
1567,37.7202,-122.430956,1912,1.0,2,09/30/2014,538000,2495,858
1568,37.719517,-122.431876,1906,2.0,3,03/11/2016,500000,2500,1244
1569,37.720341,-122.431252,1929,1.0,,05/09/2013,545000,2495,1250
1570,37.718451,-122.429991,1927,1.0,2,07/29/2013,500000,1250,875
1571,37.71778,-122.427726,1927,1.0,2,11/08/2013,549000,2495,1050
1572,37.723285,-122.402575,1922,1.0,,12/20/2013,500000,2996,675
1573,37.723424,-122.403562,1978,2.0,3,01/15/2014,518000,2500,1400
1574,37.720701,-122.410803,1955,1.0,2,07/18/2013,500000,1742,837
1575,37.720975,-122.404392,1947,1.0,2,10/25/2013,545000,1999,1025
1576,37.718271,-122.402244,1939,1.0,2,10/18/2013,545000,3005,825
1577,37.716307,-122.402028,1914,1.0,2,03/28/2016,535000,2996,1175
1578,37.715227,-122.405291,1906,2.0,3,12/12/2013,535000,2500,1000
1579,37.712885,-122.404613,1927,1.0,3,10/01/2013,500000,2495,1108
1580,37.713872,-122.410296,1926,1.0,,07/13/2015,500000,2495,1245
1581,37.712989,-122.408121,1920,1.0,2,05/30/2013,535000,2500,950
1582,37.712267,-122.40586,1904,3.0,3,07/30/2013,514000,2500,1725
1583,37.717199,-122.429951,1900,1.0,2,01/30/2015,540000,2600,1000
1584,37.71737,-122.42914,1949,1.0,3,11/06/2014,540000,2495,920
1585,37.716099,-122.427367,1958,2.0,,07/18/2013,500000,4878,1360
1586,37.709559,-122.410098,1982,2.0,4,11/21/2014,500000,2592,2105
1587,37.717374,-122.436759,1910,3.0,,06/30/2015,510000,2500,2147
1588,37.70986,-122.413607,1963,2.0,,12/19/2014,513000,1424,1725
1589,37.709818,-122.414677,1963,2.5,4,10/31/2014,500000,1372,1728
1590,37.716915,-122.440335,1999,2.0,2,08/14/2015,517000,11804,857
1591,37.709595,-122.426935,1989,2.0,3,12/23/2015,541100,,963
1592,37.70873,-122.45168,1982,1.0,1,10/14/2015,500000,,572
1593,37.708915,-122.448858,1906,1.0,2,12/03/2013,530000,2766,941
1594,37.748805,-122.441714,1980,2.5,3,09/25/2013,525000,,2106
1595,37.735801,-122.425522,1909,1.0,,06/10/2015,500000,2500,1684
1596,37.729983,-122.43348,1938,2.0,2,08/30/2013,509500,1307,1080
1597,37.729378,-122.432062,1927,1.0,,03/19/2014,520000,2247,1670
1598,37.719455,-122.43979,1917,1.0,4,06/12/2013,500000,2558,1500
1599,37.719377,-122.446792,1943,3.0,4,12/24/2013,500000,1750,1431
1600,37.721353,-122.450267,1908,1.0,2,07/31/2014,530000,3916,925
1601,37.718532,-122.460938,1951,1.0,3,01/08/2014,535000,2500,1025
1602,37.718332,-122.458416,1940,1.0,2,07/31/2014,503000,1873,925
1603,37.717234,-122.442503,1995,3.0,3,02/17/2016,548000,,1967
1604,37.717196,-122.451393,1900,2.0,3,02/13/2014,535000,2625,1425
1605,37.717723,-122.457631,1900,1.0,2,05/20/2014,525000,3123,781
1606,37.718024,-122.460332,1939,1.0,3,02/17/2016,532000,2495,1032
1607,37.715514,-122.452392,1911,2.0,3,10/03/2013,540000,2495,400
1608,37.716608,-122.451729,1938,1.0,2,08/30/2013,510000,2495,1113
1609,37.716387,-122.454735,1948,2.0,4,02/05/2014,536000,3123,1155
1610,37.716336,-122.461819,1946,1.0,3,11/08/2013,540000,3123,781
1611,37.716344,-122.460436,1949,2.0,3,11/27/2013,520000,3123,1385
1612,37.716735,-122.462904,1949,1.0,,04/23/2014,515000,2495,750
1613,37.717419,-122.463259,1951,1.0,2,08/01/2014,540000,2500,800
1614,37.74644,-122.440429,1972,1.0,1,07/24/2013,500000,,838
1615,37.74547,-122.44091,1972,2.0,2,10/18/2013,549000,,1175
1616,37.745299,-122.442617,1972,1.0,1,05/17/2013,510000,,838
1617,37.745822,-122.441873,1972,1.0,0,07/08/2015,530000,,592
1618,37.745822,-122.441873,1972,1.0,0,09/08/2015,520000,,650
1619,37.746324,-122.441517,1972,1.0,0,01/08/2016,530000,,592
1620,37.746488,-122.440951,1972,1.0,,08/20/2015,503000,,592
1621,37.74059,-122.43796,1975,1.0,1,04/23/2014,515000,,684
1622,37.741605,-122.437244,1975,1.0,1,05/02/2013,510000,,676
1623,37.74276,-122.43696,1975,1.0,1,03/24/2006,485000,65699997,682
1624,37.748659,-122.480604,1943,1.0,,06/18/2013,500000,1437,800
1625,37.747491,-122.50746,1963,2.0,2,11/04/2014,540000,,996
1626,37.747027,-122.50741,1963,1.0,2,08/06/2013,535000,749,762
1627,37.72932,-122.401562,1926,1.0,2,07/02/2013,512000,2500,886
1628,37.737707,-122.39695,1928,1.0,3,08/16/2013,520000,2495,1050
1629,37.721297,-122.391313,1915,2.0,3,03/18/2014,528000,1920,1555
1630,37.74059,-122.43796,1975,1.0,1,11/11/2014,525000,,698
1631,37.709476,-122.451656,1998,,,08/04/2014,499000,,955
1632,37.717454,-122.397113,1992,2.0,3,12/19/2013,499000,,1183
1633,37.71048,-122.467645,2002,1.0,1,11/20/2015,515000,,670
1634,37.71048,-122.467645,2002,2.0,2,10/10/2014,530000,,968
1635,37.71048,-122.467645,2002,1.0,1,08/19/2015,528000,,688
1636,37.71048,-122.467645,2002,2.0,2,04/23/2014,525000,,1012
1637,37.71048,-122.467645,2002,2.0,2,04/21/2015,521000,,970
1638,37.71085,-122.390182,2001,2.0,2,09/17/2014,545000,,1063
1639,37.710918,-122.389238,2001,2.0,2,09/04/2014,540000,,984
1640,37.718257,-122.440031,2004,2.0,2,06/24/2013,528000,,1553
1641,37.71085,-122.390182,2001,2.0,2,05/22/2015,529000,,1063
1642,37.71048,-122.467645,2002,1.0,1,01/05/2016,510000,,688
1643,37.71048,-122.467645,2002,1.0,1,03/12/2015,495000,,669
1644,37.71048,-122.467645,2002,1.0,1,02/24/2016,501000,,492
1645,37.71048,-122.467645,2002,1.0,1,04/22/2015,505000,,669
1646,37.71048,-122.467645,2002,2.0,2,06/27/2014,530000,,950
1647,37.71048,-122.467645,2002,1.0,1,07/09/2015,535000,,743
1648,37.71048,-122.467645,2002,1.0,1,02/19/2016,522000,,745
1649,37.71048,-122.467645,2002,1.0,1,08/18/2015,525000,,747
1650,37.71048,-122.467645,2002,1.0,1,10/16/2015,540000,,745
1651,37.710092,-122.467427,2002,1.0,1,06/26/2015,535000,,747
1652,37.71048,-122.467645,2002,1.0,1,11/20/2015,510000,,745
1653,37.71048,-122.467645,2002,2.0,2,10/17/2014,540000,,1020
1654,37.71048,-122.467645,2002,1.0,1,04/16/2015,500000,325611,669
1655,37.71048,-122.467645,2002,2.0,2,12/23/2014,545000,,950
1656,37.71048,-122.467645,2002,1.0,1,12/21/2015,542000,,700
1657,37.71048,-122.467645,2002,1.0,1,04/23/2015,525000,,667
1658,37.730047,-122.389516,1900,1.0,,05/05/2015,525000,2495,1076
1659,37.745943,-122.499783,1947,1.0,,11/04/2013,546000,1746,1137
1660,37.735231,-122.43027,1913,1.0,1,05/13/2014,525000,,695
1661,37.711177,-122.388069,2007,1.0,1,07/31/2015,505000,,842
1662,37.711177,-122.388069,2007,2.0,2,03/14/2014,499000,,935
1663,37.740552,-122.500979,1944,1.0,3,11/12/2013,500000,3000,995
1664,37.711177,-122.388069,2007,2.0,2,04/16/2014,520000,,935
1665,37.711177,-122.388069,2007,2.0,2,07/16/2013,530000,,892
1666,37.711177,-122.388069,2007,2.0,2,06/09/2014,533000,,1106
1667,37.711178,-122.388069,2007,2.0,2,12/05/2014,520000,,935
1668,37.735459,-122.500171,1948,2.0,4,01/15/2014,505000,2500,1500
1669,37.720181,-122.467436,1946,2.0,,12/09/2014,533500,3746,1532
1670,37.721184,-122.454414,1924,1.0,,10/03/2013,508000,2809,1000
1671,37.713895,-122.398207,2008,2.5,2,05/31/2013,540000,,1333
1672,37.749815,-122.432537,1900,,,10/15/2013,503000,,804
1673,37.721176,-122.437118,2001,2.0,3,12/11/2013,500000,,1339
1674,37.724971,-122.396041,2010,2.0,2,07/31/2013,525000,,1026
1675,37.724971,-122.396041,2010,1.0,1,02/06/2015,515000,,889
1676,37.72757,-122.432214,1979,2.0,2,05/16/2013,515000,,1165
1677,37.73907,-122.422775,1908,1.0,2,02/27/2014,545000,,633
1678,37.747348,-122.423576,1900,1.0,1,04/30/2014,505000,3125,474
1679,37.730567,-122.372703,2011,1.0,1,10/16/2015,515000,,861
1680,37.726901,-122.414291,1900,,,10/29/2015,500000,2060,
1681,37.73344,-122.378829,1900,,,06/01/2015,546000,7496,
1682,37.731915,-122.392428,1963,1.0,2,10/24/2014,502500,,1018
1683,37.746229,-122.463195,1900,,,03/09/2016,525000,3110,
1684,37.730567,-122.372703,2011,1.0,1,03/01/2016,535000,,981
1685,37.73069,-122.3685,,1.0,1,10/30/2015,496500,,740
1686,37.744908,-122.419902,1980,2.0,2,06/06/2013,536000,,1050
1687,37.736625,-122.427008,,1.0,1,12/09/2015,510000,400,400
1688,37.717252,-122.429225,1900,1.0,2,09/22/2014,495000,2500,2300
1689,37.74023,-122.4306,1873,1.0,1,07/24/2014,516000,,830
1690,37.742572,-122.422843,1908,1.0,2,10/10/2013,501000,2613,850
1691,37.741603,-122.437232,1975,1.0,1,05/02/2013,510000,,676
1692,37.70999,-122.4675,2002,2.0,2,05/31/2013,500000,,1012
1693,37.80424,-122.405509,1993,,,10/30/2013,545000,,580
1694,37.802378,-122.407011,1979,1.0,1,07/11/2014,520000,40799999,660
1695,37.802375,-122.407019,1979,1.0,,10/10/2013,500000,,408
1696,37.799236,-122.412719,1911,3.0,6,05/23/2014,500000,1650,3810
1697,37.79851,-122.418395,1913,1.0,2,05/28/2015,500000,,850
1698,37.797775,-122.413145,1980,1.0,1,11/08/2013,500000,,499
1699,37.792465,-122.418785,1908,3.0,5,01/27/2014,500000,,2000
1700,37.791089,-122.413658,1978,1.0,,09/22/2014,525000,,437
1701,37.791089,-122.413658,1978,1.25,1,10/25/2013,535000,,794
1702,37.791089,-122.413658,1978,1.0,1,02/21/2014,540000,,645
1703,37.791067,-122.411314,1972,1.0,0,09/06/2013,511000,,515
1704,37.791067,-122.411314,1972,1.0,0,06/20/2014,500000,479,500
1705,37.790348,-122.412568,1964,1.0,1,11/22/2013,517000,,616
1706,37.790345,-122.412575,1963,1.0,0,07/08/2015,500000,448,815
1707,37.790348,-122.412568,1964,1.0,0,12/07/2015,535000,,450
1708,37.790348,-122.412568,1963,1.0,0,10/29/2015,525000,,450
1709,37.790348,-122.412568,1964,1.0,0,01/12/2015,496000,632,450
1710,37.790348,-122.412568,1963,1.0,,12/10/2013,521000,,650
1711,37.789945,-122.412735,1981,1.0,1,01/08/2014,525000,,700
1712,37.789945,-122.412735,1982,1.0,1,02/26/2014,515000,,627
1713,37.789945,-122.412735,1982,2.0,2,05/22/2013,520000,,1130
1714,37.789945,-122.412735,1982,1.0,1,10/18/2013,531000,,655
1715,37.789945,-122.412735,1982,2.0,2,02/25/2014,540000,,1360
1716,37.789945,-122.412735,1982,1.0,1,11/26/2013,530000,,700
1717,37.789945,-122.412735,1982,1.0,1,09/11/2013,530000,,606
1718,37.790058,-122.414851,1913,,1,06/11/2013,521000,,642
1719,37.805138,-122.412582,1981,1.0,1,10/15/2013,520000,,600
1720,37.805384,-122.439673,1925,2.0,,03/25/2016,500000,2996,2262
1721,37.805112,-122.422778,1940,2.0,,11/26/2014,528500,4128,2700
1722,37.803505,-122.432005,1979,1.0,,04/15/2014,518000,,558
1723,37.803505,-122.432005,1979,1.0,0,06/21/2013,515000,,533
1724,37.80115,-122.437644,1925,1.0,1,05/21/2014,529000,,450
1725,37.800573,-122.424849,1929,1.0,1,10/08/2013,505000,,551
1726,37.797885,-122.42425,1926,1.0,0,03/11/2015,540000,,566
1727,37.796842,-122.424625,1900,3.0,,01/07/2016,500000,4120,4143
1728,37.793519,-122.424316,1966,1.5,1,07/31/2013,537500,,1018
1729,37.793519,-122.424316,1966,1.0,0,11/02/2015,540000,,791
1730,37.793519,-122.424316,1966,1.0,1,04/07/2015,530000,,791
1731,37.78958,-122.42453,1960,1.0,1,10/29/2013,530000,,542
1732,37.788961,-122.430971,1911,1.0,1,10/16/2013,540000,,624
1733,37.788791,-122.425646,1924,1.0,1,06/14/2013,545000,,661
1734,37.78675,-122.424235,1993,1.0,0,06/20/2014,515000,,567
1735,37.786755,-122.4225,1988,1.0,1,11/15/2013,525000,,716
1736,37.804683,-122.41946,1937,2.0,,10/25/2013,547100,,1040
1737,37.78482,-122.423994,1966,1.0,1,07/25/2013,540000,,900
1738,37.78482,-122.423994,1966,1.0,1,10/11/2013,536500,,840
1739,37.785215,-122.422165,1900,1.0,2,02/05/2015,548000,,1200
1740,37.78509,-122.42068,1920,1.0,1,07/12/2013,540000,,758
1741,37.782421,-122.426412,1992,2.0,2,05/15/2013,495000,,812
1742,37.782389,-122.426668,1992,3.0,3,04/22/2014,500000,435,1590
1743,37.782389,-122.426668,1992,3.0,3,04/22/2014,500000,435,1590
1744,37.782378,-122.426754,1992,2.0,2,11/21/2013,520000,,812
1745,37.782323,-122.427181,1992,2.0,2,07/09/2013,533000,,816
1746,37.782454,-122.426156,1992,2.0,2,12/12/2013,521500,,812
1747,37.781386,-122.421406,1982,2.0,2,06/26/2013,545000,,1030
1748,37.781386,-122.421406,1982,1.0,1,09/17/2014,526000,,672
1749,37.781386,-122.421406,1982,1.0,1,12/31/2013,507500,,672
1750,37.781386,-122.421406,1982,1.0,1,12/02/2014,535000,,743
1751,37.781386,-122.421406,1982,1.0,1,10/31/2014,548000,,608
1752,37.781386,-122.421406,1982,1.0,1,10/24/2013,496000,,718
1753,37.781386,-122.421406,1982,1.0,1,12/12/2014,500000,518,533
1754,37.781386,-122.421406,1982,1.0,1,02/06/2015,545000,,724
1755,37.781386,-122.421406,1982,1.0,1,08/12/2015,525000,,681
1756,37.781386,-122.421406,1982,1.0,1,12/08/2014,521500,,673
1757,37.780383,-122.423461,1983,1.0,1,03/31/2014,527000,,1070
1758,37.778055,-122.432515,2000,1.0,1,09/11/2013,540000,,659
1759,37.775695,-122.430774,1909,3.0,,12/23/2014,540000,1563,3570
1760,37.774219,-122.42342,1929,1.0,1,08/18/2015,500000,,474
1761,37.774219,-122.42342,1929,1.0,0,04/15/2015,503000,,552
1762,37.794412,-122.446967,1923,4.0,7,04/24/2014,500000,3632,4606
1763,37.787445,-122.4435,1929,1.0,1,08/12/2013,505000,,613
1764,37.787445,-122.4435,1929,1.0,1,02/14/2014,500000,,615
1765,37.787445,-122.4435,1929,1.0,1,12/03/2013,500000,,600
1766,37.787444,-122.443489,1929,1.0,1,05/01/2014,530000,,615
1767,37.787424,-122.443058,1980,1.0,1,10/01/2014,495000,48299999,484
1768,37.783639,-122.451175,1900,1.0,,01/16/2015,520000,2121,760
1769,37.762766,-122.437215,1965,1.0,1,11/10/2014,537000,,535
1770,37.762766,-122.437215,1965,1.0,1,05/20/2014,527500,,487
1771,37.762766,-122.437215,1965,1.0,1,10/24/2014,530000,,499
1772,37.756741,-122.445702,1978,1.0,1,10/17/2013,510000,,694
1773,37.754098,-122.445086,1981,1.0,1,08/30/2013,540000,,743
1774,37.77111,-122.422065,1997,1.0,2,11/13/2013,519000,,754
1775,37.766868,-122.433872,1912,1.0,2,03/30/2015,520000,,1186
1776,37.766189,-122.420241,1993,1.0,2,05/22/2013,535000,,781
1777,37.760108,-122.434135,1885,2.0,,10/27/2014,500000,2996,2810
1778,37.760993,-122.423412,1911,1.5,3,09/03/2015,520000,2622,1250
1779,37.753703,-122.416095,1900,1.0,3,11/14/2013,525000,2291,1500
1780,37.778082,-122.410082,1992,1.0,1,03/09/2015,500000,11369,502
1781,37.783184,-122.399084,1990,1.0,0,10/10/2014,503000,,478
1782,37.783184,-122.399084,1990,1.0,0,06/04/2014,540000,,581
1783,37.787585,-122.39048,1991,1.0,0,04/07/2015,510000,,420
1784,37.787585,-122.39048,1991,1.0,1,11/15/2013,505000,,572
1785,37.787585,-122.39048,1991,1.0,0,12/29/2015,525000,,410
1786,37.787585,-122.39048,1991,1.0,0,02/23/2016,545000,,432
1787,37.788008,-122.389643,1997,1.0,0,09/23/2014,545000,,536
1788,37.788008,-122.389643,1997,1.0,0,02/25/2014,535000,,536
1789,37.762015,-122.399202,1996,1.5,1,11/27/2013,540000,,750
1790,37.759831,-122.409205,1999,1.0,1,10/12/2013,511000,,552
1791,37.755065,-122.402305,1908,1.0,1,11/26/2014,500450,2495,965
1792,37.754995,-122.39811,1988,1.0,2,10/08/2013,535000,1011,1134
1793,37.753726,-122.408896,1900,2.0,,01/16/2014,544000,2121,2720
1794,37.753905,-122.40202,1989,1.0,2,06/27/2013,531000,,809
1795,37.787029,-122.3936,2004,1.0,0,08/09/2013,536000,,506
1796,37.780906,-122.397148,2005,,,02/27/2014,510000,,715
1797,37.777641,-122.393417,2004,1.0,0,10/24/2014,500000,,650
1798,37.777641,-122.393417,2004,1.0,,08/27/2014,510000,,618
1799,37.777641,-122.393417,2004,1.0,1,06/05/2013,535000,,772
1800,37.764667,-122.453578,1945,1.0,2,01/03/2014,548000,3436,1000
1801,37.781513,-122.452384,1972,,,01/28/2016,499000,,480
1802,37.779422,-122.396712,2006,1.0,0,04/01/2015,548000,,454
1803,37.779422,-122.396712,2007,1.0,1,09/16/2013,499000,,600
1804,37.775039,-122.412471,2006,1.0,1,06/12/2013,530000,,583
1805,37.779422,-122.39669,2006,1.0,0,12/17/2013,547000,,583
