"zillow_id","latitude","longitude","year_built","bathrooms","bedrooms","last_sold_date","last_sold_price","home_type","tax_year","tax_value","home_size","zipcode","list","url","property_size","log_last_sold_price","log_tax_value","log_home_size","log_property_size","location_cluster"
31965455,40.743128,-73.884964,1960,1,2,2013-10-01,320000,"Condominium",2015,65478,934,11373,NA,NA,34892,12.6760762747759,11.0894694873411,6.83947643822884,10.4600128555531,"1"
32112658,40.683465,-73.850775,1920,3,6,2015-09-09,600000,"MultiFamily2To4",2015,486000,2200,11416,NA,NA,2200,13.3046849341983,13.0939639028826,7.69621263934641,7.69621263934641,"4"
32163199,40.707805,-73.734749,1915,3,3,2014-01-16,420000,"SingleFamily",2015,296000,1264,11429,NA,NA,2808,12.9480099902596,12.5981147333062,7.1420365747068,7.9402277651457,"12"
64710639,40.685863,-73.997863,2004,1,2,2015-06-16,1150000,"Condominium",2015,295296,1066,11231,NA,NA,NA,13.9552725003394,12.5957335220934,6.97166860472579,NA,"8"
31997316,40.71633,-73.87966,1953,1,2,2016-02-26,505000,"SingleFamily",2015,560000,1580,11379,NA,NA,1920,13.1323137082575,13.2356920627113,7.36518012602101,7.56008046502183,"1"
29816276,40.853584,-73.849764,1940,1.5,3,2014-02-20,395000,"SingleFamily",2015,441000,2030,10461,NA,NA,31,12.8866410438833,12.996800154429,7.61579107203583,3.43398720448515,"3"
31977098,40.733244,-73.861098,1987,1,1,2009-12-02,295000,"Condominium",2015,54774,643,11374,"$488,000","http://www.zillow.com/homes/for_sale/31977098_zpid",50500,12.594730635322,10.9109709077931,6.46614472423762,10.8297286152635,"1"
32148291,40.723505,-73.757955,1945,3,4,2013-12-16,490000,"SingleFamily",2015,502000,1880,11427,NA,NA,3998,13.1021606700868,13.1263553986739,7.539027055824,8.29354951506035,"12"
32306225,40.62256,-74.16525,1983,2,2,2014-07-09,180000,"Condominium",2015,188173,1011,10303,NA,NA,920,12.1007121298723,12.1451170314418,6.91869521902047,6.82437367004309,"13"
32122897,40.69457,-73.82024,1920,2.5,3,2015-08-18,400000,"SingleFamily",2015,405000,1184,11419,NA,NA,2336,12.8992198260901,12.9116423460887,7.07665381544395,7.75619534394812,"4"
32185060,40.688464,-73.79486,1915,6,7,2016-02-04,640000,"SingleFamily",2015,475000,2200,11433,NA,NA,4000,13.3692234553359,13.0710700830168,7.69621263934641,8.29404964010203,"6"
30742733,40.603179,-73.9401,1925,2,3,2014-12-09,450000,"SingleFamily",2015,420000,1248,11229,NA,NA,2600,13.0170028617465,12.9480099902596,7.12929754892937,7.86326672400957,"15"
30716639,40.62019,-73.969045,1930,1,3,2015-01-13,750000,"SingleFamily",2015,712000,1274,11230,NA,NA,3005,13.5278284855125,13.4758331903941,7.14991683613211,8.00803284696931,"7"
32047395,40.7579,-73.79742,1930,3,6,2014-08-12,680000,"SingleFamily",2015,737000,4000,11358,NA,NA,4000,13.4298480771523,13.5103431711715,8.29404964010203,8.29404964010203,"5"
79719150,40.73598,-73.954387,2004,1,2,2012-12-21,403000,"Condominium",2015,135000,620,11222,"$695,000","http://www.zillow.com/homes/for_sale/79719150_zpid",NA,12.9066918409288,11.8130300574206,6.42971947803914,NA,"9"
83932341,40.748177,-74.001457,1912,2,1,2014-07-31,1665000,"Condominium",2014,295929,1200,10001,NA,NA,14700,14.3253356813967,12.5978748396692,7.09007683577609,9.59560277276683,"2"
32168140,40.668536,-73.848634,1964,2,3,2010-03-16,310000,"Condominium",2015,95924,1320,11414,"$368,000","http://www.zillow.com/homes/for_sale/32168140_zpid",106593,12.6443275764613,11.4713114902498,7.18538701558042,11.5767731225165,"4"
32221516,40.60744,-73.7586,1930,5,8,2005-12-27,437900,"MultiFamily2To4",2015,424000,3121,11691,"$650,000","http://www.zillow.com/homes/for_sale/32221516_zpid",6899,12.9897458527895,12.9574887342141,8.04590874227078,8.83913175254611,"10"
31511065,40.747241,-73.97322,1984,1,0,2015-10-30,645000,"Condominium",2014,162855,499,10016,NA,NA,8979,13.3770055957779,12.0006155133341,6.21260609575152,9.10264379652081,"2"
31948749,40.774855,-73.9276,1890,5,7,2015-12-23,998000,"MultiFamily2To4",2015,709000,2200,11102,NA,NA,1708,13.8135085552936,13.4716108055143,7.69621263934641,7.44307837434852,"9"
117456697,40.796276,-73.949241,2008,3,3,2013-08-12,1720000,"MultiFamily2To4",2014,338740,1604,10029,NA,NA,NA,14.3578348487896,12.7329881304451,7.38025578842646,NA,"11"
32221339,40.60982,-73.75775,1955,3,6,2014-11-17,220000,"MultiFamily2To4",2015,317000,2096,11691,NA,NA,3752,12.3013828253345,12.6666570528594,7.64778604544093,8.23004431012611,"10"
80014005,40.747318,-73.984848,2005,1,1,2014-05-28,987500,"MultiFamily2To4",2014,229010,688,10016,NA,NA,NA,13.8029317757574,12.3415209497052,6.53378883793334,NA,"2"
122271870,40.740879,-74.004433,1960,2,2,2013-11-27,2082321,"MultiFamily2To4",2014,332760,1228,10014,NA,NA,NA,14.5489936949471,12.7151767883978,7.11314210870709,NA,"2"
32351386,40.554442,-74.146646,1986,1,2,2014-06-05,225000,"Condominium",2015,251867,700,10308,NA,NA,183676,12.3238556811866,12.4366564493921,6.5510803350434,12.1209286148727,"13"
31491688,40.708827,-74.016571,1987,1,1,2015-04-13,475000,"Condominium",2014,183131,628,10280,NA,NA,634,13.0710700830168,12.1179570227218,6.4425401664682,6.45204895443723,"8"
97497466,40.777122,-73.98894,2009,1,1,2013-09-20,988000,"MultiFamily2To4",2014,224624,745,10069,NA,NA,NA,13.80343797673,12.3221831722117,6.61338421837956,NA,"2"
30712241,40.60572,-74.00107,2015,2,3,2014-01-23,999999,"Condominium",2014,1e+06,1100,11214,NA,NA,4834,13.8155095579638,13.8155105579643,7.00306545878646,8.48342956126343,"7"
83048284,40.699898,-73.913765,2007,1,1,2013-12-24,9966000,"MultiFamily2To4",2015,73910,630,11237,NA,NA,20000,16.1146898578235,11.2106034157789,6.44571981938558,9.90348755253613,"14"
97525939,40.707823,-74.013711,1956,1,0,2014-07-23,690000,"Condominium",2014,152384,627,10006,NA,NA,NA,13.4444468765734,11.9341589298465,6.44094654063292,NA,"8"
32284474,40.631735,-74.079428,1887,3.5,6,2015-04-07,620000,"SingleFamily",2015,459000,3605,10304,NA,NA,7405,13.3374747570213,13.0368054890427,8.19007704971905,8.9099107267019,"13"
32282919,40.61608,-74.13591,1920,1,3,2013-09-06,350000,"SingleFamily",2015,386000,1292,10314,NA,NA,3000,12.7656884334656,12.863592648447,7.16394668434255,8.00636756765025,"13"
32280512,40.625134,-74.125641,1920,2,4,2013-05-07,450000,"SingleFamily",2015,386000,1184,10310,NA,NA,4796,13.0170028617465,12.863592648447,7.07665381544395,8.4755375161474,"13"
32275156,40.639705,-74.11354,2015,4,4,2016-01-15,534757,"SingleFamily",2015,386000,1830,10310,NA,NA,3036,13.1895677170881,12.863592648447,7.51207124583547,8.01829613851552,"13"
89335498,40.777169,-73.988911,2007,1,1,2014-01-28,1190690,"MultiFamily2To4",2014,245441,735,10069,NA,NA,NA,13.9900435289829,12.4108118714682,6.59987049921284,NA,"2"
29845921,40.834469,-73.817415,1960,3,3,2014-05-23,428500,"Townhouse",2015,443000,2268,10465,NA,NA,2090,12.96804601702,13.0013250490273,7.72665366484764,7.64491934495886,"3"
32134708,40.7107,-73.77543,1920,1.5,3,2016-02-16,470000,"SingleFamily",2015,463000,1990,11423,NA,NA,2500,13.0604879736862,13.0454823330684,7.59588991771854,7.82404601085629,"6"
32376425,40.506985,-74.245695,1955,1,2,2015-11-09,350000,"SingleFamily",2015,292000,800,10307,NA,NA,3000,12.7656884334656,12.5845090812504,6.68461172766793,8.00636756765025,"13"
32305490,40.618835,-74.159439,1970,1.5,3,2005-02-18,292000,"Townhouse",2015,327000,1872,10314,"$350,000","http://www.zillow.com/homes/for_sale/32305490_zpid",2467,12.5845090812504,12.6977154498794,7.53476265703754,7.81075811652936,"13"
32319856,40.607984,-74.084307,1987,3,3,2015-09-30,280000,"Townhouse",2015,255000,1248,10304,NA,NA,1088,12.5425448821514,12.4490188241406,7.12929754892937,6.99209642741589,"13"
32174530,40.67785,-73.80816,1938,2,4,2016-02-19,490000,"SingleFamily",2015,427000,1152,11420,NA,NA,2500,13.1021606700868,12.9645392922108,7.04925484125584,7.82404601085629,"6"
30610471,40.68291,-73.944135,1925,1,2,2014-11-08,2000000,"Apartment",2007,218000,5000,11216,NA,NA,2000,14.5086577385242,12.2922503417712,8.51719319141624,7.60090245954208,"14"
30787708,40.604635,-73.91209,1970,4,4,2009-02-26,950000,"SingleFamily",2015,879000,2426,11234,"$1,289,000","http://www.zillow.com/homes/for_sale/30787708_zpid",4000,13.7642172635767,13.6865401766673,7.793999089504,8.29404964010203,"15"
30581876,40.681281,-73.980263,1900,1,1,2014-03-21,783550,"Condominium",2015,175829,1251,11217,NA,NA,6000,13.5715901549514,12.0772672108108,7.13169851046691,8.69951474821019,"8"
32060805,40.76648,-73.780265,1950,5,5,2014-01-03,850000,"SingleFamily",2015,736000,943,11361,NA,NA,6000,13.6529916284665,13.508985397711,6.84906628263346,8.69951474821019,"5"
31546177,40.777705,-73.94399,1941,1,1,2015-11-22,1085000,"Cooperative",2015,10017000,71000,10128,NA,NA,19800,13.8970905449567,16.1197942075939,11.1704351560235,9.89343721668263,"9"
30574431,40.65564,-74.000125,1899,5,7,2015-06-23,1899000,"MultiFamily2To4",2015,966000,4600,11232,NA,NA,2003,14.4568379897944,13.7809191131947,8.43381158247719,7.60240133566582,"7"
30596216,40.673015,-73.931395,1910,3,5,2013-11-13,700000,"Townhouse",2015,520000,1938,11213,NA,NA,2427,13.4588356140255,13.1615840905576,7.56941179245071,7.7944112057266,"14"
30699313,40.62008,-74.021805,1915,2,3,2014-07-08,740000,"MultiFamily2To4",2015,722000,1368,11228,NA,NA,1950,13.5144054651804,13.489780417875,7.2211050981825,7.57558465155779,"7"
32185747,40.685964,-73.792655,1920,3,4,2015-05-28,390000,"SingleFamily",2015,373000,1364,11434,NA,NA,3750,12.8739020181058,12.829333698626,7.21817683840341,8.22951111896446,"6"
32300484,40.636327,-74.163307,1905,1.5,3,2013-11-06,170000,"SingleFamily",2015,282000,1484,10303,NA,NA,3263,12.0435537160324,12.5496623499203,7.30249642372733,8.09040229659332,"13"
29847758,40.82871,-73.82837,1955,3.5,5,2014-05-01,348000,"SingleFamily",2015,464000,2500,10465,NA,NA,2800,12.7599577587566,13.0476398312084,7.82404601085629,7.9373746961633,"3"
68315269,40.704529,-73.83578,2001,1,1,2014-09-12,332000,"Condominium",2015,188649,803,11418,NA,NA,NA,12.7128902478986,12.1476434245568,6.68835471394676,NA,"4"
32071142,40.73937,-73.80811,1925,2,3,2015-11-04,710000,"MultiFamily2To4",2015,576000,1488,11365,NA,NA,2400,13.4730202490175,13.263862939678,7.30518821539304,7.78322401633604,"5"
117673744,40.721199,-74.00859,1929,4,4,2011-09-16,6750000,"Condominium",2014,394562,3908,10013,"$11,495,000","http://www.zillow.com/homes/for_sale/117673744_zpid",NA,15.7250530628487,12.8855315678828,8.27078101316267,NA,"8"
32103441,40.7395,-73.711375,1950,2,4,2016-02-04,560000,"SingleFamily",2015,592000,1340,11004,NA,NA,3998,13.2356920627113,13.2912619138661,7.20042489294496,8.29354951506035,"12"
31263569,40.624857,-73.751222,1956,2,5,2016-03-04,515000,"SingleFamily",2015,385600,2400,11096,NA,NA,6500,13.1519221796459,12.8625558417185,7.78322401633604,8.77955745588373,"10"
30627326,40.701625,-73.913275,1930,3,6,2014-05-02,447500,"MultiFamily2To4",2015,513000,2700,11237,NA,NA,2000,13.011431816697,13.1480311241529,7.90100705199242,7.60090245954208,"14"
55540779,40.806765,-73.915905,2000,3,5,2016-03-23,465000,"MultiFamily2To4",2015,345000,2280,10454,NA,NA,1999,13.0497926845695,12.7512996960135,7.73193072194849,7.6004023345004,"11"
80004329,40.807857,-73.938385,2006,1,2,2013-12-26,501000,"Condominium",2014,104737,938,10035,NA,NA,NA,13.124361380067,11.5592077250708,6.84374994900622,NA,"11"
80004172,40.77013,-73.981513,2007,2,1,2011-01-20,3370000,"Condominium",2014,475505,1292,10023,"$5,450,000","http://www.zillow.com/homes/for_sale/80004172_zpid",NA,15.0304233023285,13.0721326761594,7.16394668434255,NA,"2"
117451147,40.739803,-73.983932,2009,1,0,2012-02-17,571951,"Condominium",2015,180505,468,10010,"$799,000","http://www.zillow.com/homes/for_sale/117451147_zpid",NA,13.2568086023569,12.1035137572024,6.14846829591765,NA,"2"
94721267,40.746616,-73.956954,2008,2,2,2013-08-17,1188000,"MultiFamily2To4",2015,141245,1160,11109,NA,NA,NA,13.9877817789047,11.8582512501521,7.05617528410041,NA,"9"
32047463,40.75744,-73.79562,1930,2,3,2013-11-20,635000,"SingleFamily",2015,775000,4000,11358,NA,NA,4000,13.3613802778748,13.5606183083355,8.29404964010203,8.29404964010203,"5"
32287313,40.613045,-74.08946,1954,2,3,2008-01-04,518000,"SingleFamily",2015,467000,1176,10304,"$698,000","http://www.zillow.com/homes/for_sale/32287313_zpid",6500,13.1577305212416,13.054084536651,7.06987412845857,8.77955745588373,"13"
29843292,40.84125,-73.824055,2011,4,5,2009-09-25,687500,"SingleFamily",2015,773000,8700,10465,"$1,999,900","http://www.zillow.com/homes/for_sale/29843292_zpid",8751,13.4408171085229,13.5580343275696,9.07107830464268,9.07692325853583,"3"
32188113,40.672625,-73.778065,1945,3,7,2015-05-28,176000,"SingleFamily",2015,424000,1442,11434,NA,NA,4400,12.0782392740203,12.9574887342141,7.27378631784489,8.38935981990635,"6"
64746765,40.702708,-73.990756,2002,2,3,2014-01-27,870000,"Condominium",2015,102190,1050,11201,NA,NA,NA,13.6762484906308,11.5345891046063,6.95654544315157,NA,"8"
32359082,40.564425,-74.179969,1975,3,4,2015-08-31,470000,"SingleFamily",2015,434000,1873,10312,NA,NA,4400,13.0604879736862,12.9807998130825,7.53529670244409,8.38935981990635,"13"
31993095,40.727685,-73.87585,1987,2,4,2013-05-10,800000,"Apartment",2015,877000,3430,11379,NA,NA,3000,13.5923670066501,13.6842622713543,8.14031554015999,8.00636756765025,"1"
32133680,40.716265,-73.79401,1935,3,5,2013-08-21,510000,"SingleFamily",2015,536000,2325,11432,NA,NA,3100,13.1421660047005,13.1918894400529,7.75147531802146,8.03915739047324,"6"
32098114,40.76152,-73.71813,1950,2.5,3,2014-08-06,812500,"SingleFamily",2015,969000,2212,11362,NA,NA,11761,13.607871193186,13.7840198908729,7.70165236264223,9.37254425185104,"12"
31553133,40.829674,-73.943099,1899,6,9,2015-07-31,1300000,"Townhouse",2014,8e+05,2688,10031,NA,NA,1504,14.0778748224318,13.5923670066501,7.89655270164304,7.31588350450979,"11"
30674504,40.63933,-73.97504,1925,1,4,2013-10-17,750000,"MultiFamily2To4",2015,836000,1860,11218,NA,NA,3000,13.5278284855125,13.6363838920668,7.52833176670725,8.00636756765025,"7"
32147930,40.721585,-73.750685,1935,1,3,2014-04-23,375000,"SingleFamily",2015,387000,1480,11427,NA,NA,3841,12.8346813049525,12.8661799720119,7.29979736675816,8.2534880283459,"12"
30741515,40.575057,-73.974534,1964,2,2,2015-08-31,568000,"Condominium",2015,61944,943,11224,NA,NA,NA,13.2498766977033,11.0339860300666,6.84906628263346,NA,"7"
30734556,40.598915,-73.978659,1924,5,9,2015-01-15,880000,"SingleFamily",2015,337000,3042,11223,NA,NA,2400,13.6876771864544,12.7278382093345,8.02027047281924,7.78322401633604,"7"
29827552,40.877805,-73.85788,1970,3,6,2015-10-16,487600,"MultiFamily2To4",2015,492000,3080,10469,NA,NA,4750,13.0972506765893,13.1062339954744,8.03268487596762,8.46589989702869,"3"
30596720,40.670435,-73.92318,1925,4,8,2014-10-09,1325000,"MultiFamily2To4",2015,556000,4104,11233,NA,NA,19,14.0969230174025,13.2285235732327,8.31971738685061,2.94443897916644,"14"
30597022,40.66932,-73.925175,1930,2,3,2013-05-03,600000,"Townhouse",2015,702000,2388,11213,NA,NA,2874,13.3046849341983,13.4616886830079,7.77821147451249,7.96346006663897,"14"
31961499,40.75847,-73.881815,1920,3,3,2013-11-22,598000,"SingleFamily",2015,612000,1557,11369,NA,NA,1400,13.3013460329328,13.3244875614945,7.350516171834,7.24422751560335,"1"
29825748,40.87178,-73.851445,1950,1,3,2013-07-01,301000,"SingleFamily",2015,302000,1528,10469,NA,NA,69696000,12.614865543731,12.618182296357,7.33171496972647,18.0596534852748,"3"
97546322,40.798744,-73.940307,2007,2,2,2014-01-09,13400000,"MultiFamily2To4",2014,138016,1250,10035,NA,NA,7500,16.4107652649211,11.8351248994476,7.13089883029635,8.9226582995244,"11"
30679196,40.622434,-73.984455,1940,3,4,2016-01-25,800000,"MultiFamily2To4",2015,691000,1836,11204,NA,NA,1045,13.5923670066501,13.4458951027498,7.51534457118044,6.95177216439891,"7"
31503869,40.746009,-73.992942,1911,2.5,2,2015-12-03,2800000,"Condominium",2014,496898,2580,10001,NA,NA,6707,14.8451299751454,13.1161400526276,7.85554467791566,8.81090703609974,"2"
32340777,40.565296,-74.148892,1983,1.5,3,2015-09-21,525000,"SingleFamily",2015,436000,1564,10308,NA,NA,2800,13.1711535415738,12.9853975223312,7.35500192110526,7.9373746961633,"13"
32100007,40.73428,-73.71965,1940,4,4,2014-12-22,720000,"SingleFamily",2015,615000,1579,11426,NA,NA,4000,13.4870064909922,13.3293775467887,7.36454701425564,8.29404964010203,"12"
32300378,40.635619,-74.160525,1915,2,4,2015-05-06,136890,"MultiFamily2To4",2015,271000,1112,10303,NA,NA,3354,11.8269329625896,12.5098740998618,7.01391547481053,8.11790894238315,"13"
89072887,40.719872,-73.941383,1920,1.5,1,2013-12-27,662231,"Condominium",2015,166420,1104,11222,NA,NA,2482,13.403369716651,12.0222699924544,7.00669522683704,7.81681996576455,"9"
30660333,40.649095,-73.93334,1940,2.5,4,2015-12-14,499500,"SingleFamily",2015,406000,2368,11203,NA,NA,2000,13.1213628770707,12.9141084385839,7.7698009960039,7.60090245954208,"14"
30696676,40.621605,-74.01365,1930,2.25,3,2015-10-19,710000,"SingleFamily",2015,772000,2064,11228,NA,NA,2000,13.4730202490175,13.5567398290069,7.63240112660145,7.60090245954208,"7"
79740412,40.63346,-74.117561,2006,2.5,3,2014-01-02,277329,"SingleFamily",2015,307000,1700,10310,NA,NA,945,12.5329598060132,12.6346030265693,7.43838353004431,6.85118492749374,"13"
32124972,40.684315,-73.83697,1930,2,3,2015-05-29,250000,"SingleFamily",2015,439000,1824,11417,NA,NA,1742,12.4292161968444,12.9922546920573,7.50878717063428,7.46278915741245,"4"
30589862,40.67887,-73.972145,1899,3,5,2014-03-19,3500000,"Townhouse",2015,2395000,3200,11238,NA,NA,2000,15.0682735264596,14.6888937888272,8.07090608878782,7.60090245954208,"14"
30582406,40.678835,-73.981135,1899,2,5,2014-09-10,1413000,"MultiFamily2To4",2015,1394000,2142,11217,NA,NA,1799,14.1612256616667,14.1476878703026,7.66949525100769,7.49498623395053,"8"
32103616,40.74041,-73.70616,1952,2,4,2014-12-17,440000,"SingleFamily",2015,486000,4000,11004,NA,NA,4000,12.9945300058944,13.0939639028826,8.29404964010203,8.29404964010203,"12"
32147098,40.71753,-73.751015,1935,2.5,4,2015-07-29,430000,"SingleFamily",2015,474000,1620,11428,NA,NA,2800,12.9715404876697,13.0689626006772,7.39018142822643,7.9373746961633,"12"
32319069,40.611375,-74.06594,1985,2.5,4,2016-01-14,460000,"MultiFamily2To4",2015,349000,2100,10305,NA,NA,3214,13.0389817684653,12.7628272011846,7.64969262371151,8.07527154629746,"7"
30633018,40.659459,-73.91424,1930,1,2,2015-03-27,579000,"SingleFamily",2015,262000,3198,11212,NA,NA,2500,13.2690577565551,12.4760997827432,8.0702808933939,7.82404601085629,"14"
