,zillow_id,homo_info,year_updated,basement,roof,view,heating_sources,heating_system,rooms,neighborhood,school_district
188,15074047,http://www.zillow.com/homedetails/2401-Jackson-St-APT-8-San-Francisco-CA-94115/15074047_zpid/,,,,,,,,,
189,15075150,http://www.zillow.com/homedetails/2211-California-St-APT-205-San-Francisco-CA-94115/15075150_zpid/,,,,,,,,,
190,15076167,http://www.zillow.com/homedetails/1450-Post-St-APT-207-San-Francisco-CA-94109/15076167_zpid/,,,,,,,,,
191,15076732,http://www.zillow.com/homedetails/1377-Post-St-APT-201-San-Francisco-CA-94109/15076732_zpid/,,,,,,,,,
192,15078174,http://www.zillow.com/homedetails/1235-Mcallister-St-APT-311-San-Francisco-CA-94115/15078174_zpid/,,,,,,,,,
193,15078174,http://www.zillow.com/homedetails/1235-Mcallister-St-APT-311-San-Francisco-CA-94115/15078174_zpid/,,,,,,,,,
194,15082593,http://www.zillow.com/homedetails/1832-Broderick-St-San-Francisco-CA-94115/15082593_zpid/,,,,,,,,,
195,15084552,http://www.zillow.com/homedetails/26-Rossi-Ave-San-Francisco-CA-94118/15084552_zpid/,,,,,,,,,
196,15091184,http://www.zillow.com/homedetails/5331-California-St-San-Francisco-CA-94118/15091184_zpid/,,,,,,,,,
197,15096907,http://www.zillow.com/homedetails/734-42nd-Ave-San-Francisco-CA-94121/15096907_zpid/,1968,Unfinished,Asphalt,"Territorial, Water",Gas,Forced air,,,
198,15100737,http://www.zillow.com/homedetails/855-La-Playa-St-APT-160-San-Francisco-CA-94121/15100737_zpid/,,,,,,,,,
199,15100780,http://www.zillow.com/homedetails/1220-La-Playa-St-APT-107-San-Francisco-CA-94122/15100780_zpid/,,,,,,,,,
200,15100801,http://www.zillow.com/homedetails/1211-47th-Ave-San-Francisco-CA-94122/15100801_zpid/,,,,,,,,,
201,64971607,http://www.zillow.com/homedetails/355-1st-St-UNIT-S1504-San-Francisco-CA-94105/64971607_zpid/,,,,"City, Water",,,,,
202,64972029,http://www.zillow.com/homedetails/25-Western-Shore-Ln-APT-3-San-Francisco-CA-94115/64972029_zpid/,,,,,,Forced air,Laundry room,,
203,64972140,http://www.zillow.com/homedetails/25-Galilee-Ln-APT-1-San-Francisco-CA-94115/64972140_zpid/,,,,,,,,,
204,69809132,http://www.zillow.com/homedetails/501-Beale-St-PH-1A-San-Francisco-CA-94105/69809132_zpid/,,,,,,,,South Beach,
205,69819464,http://www.zillow.com/homedetails/250-King-St-UNIT-1210-San-Francisco-CA-94107/69819464_zpid/,,,,,,,,,
206,79846405,http://www.zillow.com/homedetails/83-Mcallister-St-APT-107-San-Francisco-CA-94102/79846405_zpid/,,,,,,,Breakfast nook,,
207,79847092,http://www.zillow.com/homedetails/1244-Jackson-St-San-Francisco-CA-94109/79847092_zpid/,,,,,,,,,
208,79847746,http://www.zillow.com/homedetails/83-Mcallister-St-APT-304-San-Francisco-CA-94102/79847746_zpid/,,,,,,,,,
209,80744714,http://www.zillow.com/homedetails/855-Folsom-St-APT-941-San-Francisco-CA-94107/80744714_zpid/,,,,,,Forced air,Family room,,
210,82786227,http://www.zillow.com/homedetails/170-King-St-UNIT-207-San-Francisco-CA-94107/82786227_zpid/,,,Other,,,,,,
211,83123082,http://www.zillow.com/homedetails/170-King-St-UNIT-1006-San-Francisco-CA-94107/83123082_zpid/,,,Built-up,"City, Water",,,"Breakfast nook, Dining room, Laundry room, Master bath, Office, Walk-in closet",,
212,89236603,http://www.zillow.com/homedetails/888-7th-St-UNIT-134-San-Francisco-CA-94107/89236603_zpid/,,,,,,,,,
213,89237229,http://www.zillow.com/homedetails/888-7th-St-UNIT-315-San-Francisco-CA-94107/89237229_zpid/,,,,,,,,,
214,89237480,http://www.zillow.com/homedetails/451-Kansas-St-UNIT-272-San-Francisco-CA-94107/89237480_zpid/,,,,,,,Family room,,
215,89237687,http://www.zillow.com/homedetails/888-7th-St-UNIT-143-San-Francisco-CA-94107/89237687_zpid/,,,Other,,,,,,
216,89238444,http://www.zillow.com/homedetails/888-7th-St-UNIT-114-San-Francisco-CA-94107/89238444_zpid/,,,Other,,,,,,
217,89238487,http://www.zillow.com/homedetails/451-Kansas-St-UNIT-505-San-Francisco-CA-94107/89238487_zpid/,,,,,,,,,
218,89239038,http://www.zillow.com/homedetails/3620-19th-St-APT-33-San-Francisco-CA-94110/89239038_zpid/,,,,,,,,,
219,89239555,http://www.zillow.com/homedetails/83-Mcallister-St-APT-309-San-Francisco-CA-94102/89239555_zpid/,,,,,,,,,
220,89239656,http://www.zillow.com/homedetails/1436-Jackson-St-San-Francisco-CA-94109/89239656_zpid/,,,,,,,,,Nob Hill
221,89239799,http://www.zillow.com/homedetails/83-Mcallister-St-APT-409-San-Francisco-CA-94102/89239799_zpid/,,,,,,,,,
222,96018939,http://www.zillow.com/homedetails/1521-Sutter-St-APT-303-San-Francisco-CA-94109/96018939_zpid/,,,,,,,,,
223,111934554,http://www.zillow.com/homedetails/766-Harrison-St-UNIT-301-San-Francisco-CA-94107/111934554_zpid/,,,Other,,,,,,
224,122063953,http://www.zillow.com/homedetails/438-Moraga-St-San-Francisco-CA-94122/122063953_zpid/,,,,,,Forced air,Master bath,,
225,122245748,http://www.zillow.com/homedetails/2000-Ellis-St-APT-103-San-Francisco-CA-94115/122245748_zpid/,,,,,,,Dining room,,
226,124397618,http://www.zillow.com/homedetails/25-Dolores-St-San-Francisco-CA-94103/124397618_zpid/,,,,,,Forced air,"Dining room, Walk-in closet, Master bath",,
227,79842176,http://www.zillow.com/homedetails/501-Crescent-Way-APT-5413-San-Francisco-CA-94134/79842176_zpid/,,,,,,,,,
228,15116744,http://www.zillow.com/homedetails/2090-Great-Hwy-APT-304-San-Francisco-CA-94116/15116744_zpid/,,,,,,,,,
229,15118642,http://www.zillow.com/homedetails/2282-44th-Ave-San-Francisco-CA-94116/15118642_zpid/,,,,,,,,,
230,15120240,http://www.zillow.com/homedetails/2363-16th-Ave-San-Francisco-CA-94116/15120240_zpid/,,,,,,,,,
231,15122270,http://www.zillow.com/homedetails/2481-29th-Ave-San-Francisco-CA-94116/15122270_zpid/,,,,,,,,,
232,15124606,http://www.zillow.com/homedetails/2639-45th-Ave-San-Francisco-CA-94116/15124606_zpid/,,,,,,,,,
233,15124890,http://www.zillow.com/homedetails/2691-37th-Ave-San-Francisco-CA-94116/15124890_zpid/,2007,Finished,Asphalt,Park,Gas,Forced air,"Breakfast nook, Dining room, Laundry room, Master bath, Pantry, Workshop, Walk-in closet",,
234,15135592,http://www.zillow.com/homedetails/1316-Portola-Dr-San-Francisco-CA-94127/15135592_zpid/,,,,,,,,,
235,123596885,http://www.zillow.com/homedetails/3600-Knollview-Way-San-Francisco-CA/123596885_zpid/,,,,,,,,,
236,15136463,http://www.zillow.com/homedetails/260-Cresta-Vista-Dr-San-Francisco-CA-94127/15136463_zpid/,,,,,,,,,
237,15137144,http://www.zillow.com/homedetails/17-19-Valletta-Ct-San-Francisco-CA-94131/15137144_zpid/,,,,,,,,,
238,15152950,http://www.zillow.com/homedetails/1425-Florida-St-San-Francisco-CA-94110/15152950_zpid/,2000,Finished,Composition,None,Gas,Forced air,,,
239,15153018,http://www.zillow.com/homedetails/140-Jerrold-Ave-San-Francisco-CA-94124/15153018_zpid/,,,,,,,,,
240,15153188,http://www.zillow.com/homedetails/215-Middle-Point-Rd-San-Francisco-CA-94124/15153188_zpid/,2016,Finished,Shake / Shingle,"Park, Water",,,"Breakfast nook, Family room, Laundry room, Master bath",,
241,15153212,http://www.zillow.com/homedetails/1-Kiska-Rd-San-Francisco-CA-94124/15153212_zpid/,,,,,,,,,
242,15153219,http://www.zillow.com/homedetails/17-Kiska-Rd-San-Francisco-CA-94124/15153219_zpid/,,,,,,,,,
243,15153388,http://www.zillow.com/homedetails/3-Youngs-Ct-San-Francisco-CA-94124/15153388_zpid/,,,,,,,,,
244,15153687,http://www.zillow.com/homedetails/1354-Quesada-Ave-San-Francisco-CA-94124/15153687_zpid/,,,,,,,,,
245,15153751,http://www.zillow.com/homedetails/1323-Palou-Ave-San-Francisco-CA-94124/15153751_zpid/,,,,,,,,,
246,15153808,http://www.zillow.com/homedetails/1366-Revere-Ave-San-Francisco-CA-94124/15153808_zpid/,,,,,,,,,
247,15153905,http://www.zillow.com/homedetails/1266-Shafter-Ave-San-Francisco-CA-94124/15153905_zpid/,,,,,,,,,
248,15153981,http://www.zillow.com/homedetails/1418-Shafter-Ave-San-Francisco-CA-94124/15153981_zpid/,,,,,,,,,
249,15154182,http://www.zillow.com/homedetails/1463-Thomas-Ave-San-Francisco-CA-94124/15154182_zpid/,,,,,,,,,
250,15154319,http://www.zillow.com/homedetails/1204-Egbert-Ave-San-Francisco-CA-94124/15154319_zpid/,2004,Finished,,"City, Mountain",Gas,Wall,"Family room, Laundry room, Office",Egbert Street,
251,15155395,http://www.zillow.com/homedetails/208-Tocoloma-Ave-San-Francisco-CA-94134/15155395_zpid/,2006,None,Tile,Water,Gas,Forced air,,,
252,15155763,http://www.zillow.com/homedetails/737-Newhall-St-San-Francisco-CA-94124/15155763_zpid/,,,,,,,,,
253,15155973,http://www.zillow.com/homedetails/1133-Mendell-St-San-Francisco-CA-94124/15155973_zpid/,,,,,,Forced air,Pantry,,
254,15156162,http://www.zillow.com/homedetails/1503-Mckinnon-Ave-San-Francisco-CA-94124/15156162_zpid/,,Finished,,City,Gas,Forced air,"Dining room, Family room",,
255,15156196,http://www.zillow.com/homedetails/1400-Oakdale-Ave-San-Francisco-CA-94124/15156196_zpid/,,,,,,,,,
256,15156293,http://www.zillow.com/homedetails/1715-Newcomb-Ave-San-Francisco-CA-94124/15156293_zpid/,,,,,,,,,
257,15156581,http://www.zillow.com/homedetails/1770-1772-Quesada-Ave-San-Francisco-CA-94124/15156581_zpid/,,Partially finished,,"City, Water",,Wall,,,
258,15156939,http://www.zillow.com/homedetails/92-Silverview-Dr-San-Francisco-CA-94124/15156939_zpid/,,,,,,,,,
259,15157151,http://www.zillow.com/homedetails/1654-Revere-Ave-San-Francisco-CA-94124/15157151_zpid/,,,,,,,,,
260,15157202,http://www.zillow.com/homedetails/1550-Shafter-Ave-San-Francisco-CA-94124/15157202_zpid/,,,,,,,,,
261,15157248,http://www.zillow.com/homedetails/1660-Shafter-Ave-San-Francisco-CA-94124/15157248_zpid/,,,Other,,,,"Family room, Dining room",,
262,15157342,http://www.zillow.com/homedetails/120-Maddux-Ave-San-Francisco-CA-94124/15157342_zpid/,,,,,,Forced air,"Mud room, Office, Library, Master bath, Workshop, Pantry, Recreation room, Breakfast nook, Family room, Laundry room, Dining room, Walk-in closet, Sun room, Solarium / Atrium",,
263,15158298,http://www.zillow.com/homedetails/1638-Wallace-Ave-San-Francisco-CA-94124/15158298_zpid/,,,,,,,,,
264,15158866,http://www.zillow.com/homedetails/101-Thornton-Ave-San-Francisco-CA-94124/15158866_zpid/,,,,,,,,,
265,15158931,http://www.zillow.com/homedetails/5264-3rd-St-APT-304-San-Francisco-CA-94124/15158931_zpid/,,,Other,,,,,,
266,15160719,http://www.zillow.com/homedetails/114-Ripley-St-San-Francisco-CA-94110/15160719_zpid/,,Partially finished,Composition,"City, Park, Water",Gas,Forced air,"Dining room, Family room, Laundry room, Mud room, Workshop, Recreation room",,
267,15163982,http://www.zillow.com/homedetails/212-Putnam-St-San-Francisco-CA-94110/15163982_zpid/,,,,,,,,,
268,15173705,http://www.zillow.com/homedetails/300-Arleta-Ave-San-Francisco-CA-94134/15173705_zpid/,,,Shake / Shingle,Territorial,,,,,
269,15173999,http://www.zillow.com/homedetails/245-Arleta-Ave-San-Francisco-CA-94134/15173999_zpid/,,,Composition,,,,,,
270,15174907,http://www.zillow.com/homedetails/832-Russia-Ave-San-Francisco-CA-94112/15174907_zpid/,,Finished,Asphalt,,,,,,
271,15175245,http://www.zillow.com/homedetails/742-Delta-St-San-Francisco-CA-94134/15175245_zpid/,,,,,,,,,
272,15175789,http://www.zillow.com/homedetails/233-Santos-St-San-Francisco-CA-94134/15175789_zpid/,,,,,,,,,
273,15176892,http://www.zillow.com/homedetails/98-Kelloch-Ave-San-Francisco-CA-94134/15176892_zpid/,,,Other,Park,,,Dining room,,
274,15178016,http://www.zillow.com/homedetails/1020-Munich-St-San-Francisco-CA-94112/15178016_zpid/,,,,,,,,,
275,15184092,http://www.zillow.com/homedetails/192-196-Laidley-St-San-Francisco-CA-94131/15184092_zpid/,,,,,,,,,Glen Park
276,15188412,http://www.zillow.com/homedetails/264-Seneca-Ave-San-Francisco-CA-94112/15188412_zpid/,,,,,,,,,
277,15188755,http://www.zillow.com/homedetails/646-Geneva-Ave-San-Francisco-CA-94112/15188755_zpid/,,,,,,,,,
278,15192379,http://www.zillow.com/homedetails/707-Plymouth-Ave-San-Francisco-CA-94112/15192379_zpid/,,Partially finished,,,,Forced air,"Master bath, Breakfast nook",Oceanview,
279,15192858,http://www.zillow.com/homedetails/30-Dichiera-Ct-San-Francisco-CA-94112/15192858_zpid/,,,,,,,,,
280,15194005,http://www.zillow.com/homedetails/84-Moneta-Way-San-Francisco-CA-94112/15194005_zpid/,,,,,,,,,
281,15194524,http://www.zillow.com/homedetails/132-Broad-St-San-Francisco-CA-94112/15194524_zpid/,,,,,,,,,
282,15194852,http://www.zillow.com/homedetails/239-Broad-St-San-Francisco-CA-94112/15194852_zpid/,,,,,,,,,
283,15195183,http://www.zillow.com/homedetails/3916-Alemany-Blvd-San-Francisco-CA-94132/15195183_zpid/,,,,,Gas,Forced air,,,
284,15195334,http://www.zillow.com/homedetails/16-Victoria-St-San-Francisco-CA-94132/15195334_zpid/,,,,,,,,Ingleside Heights,Ingleside Heights
285,15195683,http://www.zillow.com/homedetails/3119-Alemany-Blvd-San-Francisco-CA-94112/15195683_zpid/,,,Other,,,,,,
286,15195766,http://www.zillow.com/homedetails/297-Sagamore-St-San-Francisco-CA-94112/15195766_zpid/,,,,,,,,,
287,15195766,http://www.zillow.com/homedetails/297-Sagamore-St-San-Francisco-CA-94112/15195766_zpid/,,,,,,,,,
288,15195901,http://www.zillow.com/homedetails/16-De-Long-St-San-Francisco-CA-94112/15195901_zpid/,,None,,,,,,,
289,15199206,http://www.zillow.com/homedetails/175-Red-Rock-Way-APT-K106-San-Francisco-CA-94131/15199206_zpid/,,,Other,,,,,,
290,15199227,http://www.zillow.com/homedetails/175-Red-Rock-Way-APT-303K-San-Francisco-CA-94131/15199227_zpid/,,,Other,,,Other,Dining room,,
291,15199255,http://www.zillow.com/homedetails/135-Red-Rock-Way-APT-207L-San-Francisco-CA-94131/15199255_zpid/,,,,,,,,,
292,15199258,http://www.zillow.com/homedetails/135-Red-Rock-Way-APT-210L-San-Francisco-CA-94131/15199258_zpid/,,,,,,,,,
293,15199309,http://www.zillow.com/homedetails/15-Red-Rock-Way-APT-101N-San-Francisco-CA-94131/15199309_zpid/,,,,,,,,,
294,15199318,http://www.zillow.com/homedetails/15-Red-Rock-Way-APT-110N-San-Francisco-CA-94131/15199318_zpid/,,,Other,Water,Gas,,,,
295,15199356,http://www.zillow.com/homedetails/55-Red-Rock-Way-APT-201-San-Francisco-CA-94131/15199356_zpid/,,,,,Gas,Wall,,,
296,15199362,http://www.zillow.com/homedetails/55-Red-Rock-Way-APT-207O-San-Francisco-CA-94131/15199362_zpid/,,,,,,,,,
297,15199375,http://www.zillow.com/homedetails/55-Red-Rock-Way-APT-308O-San-Francisco-CA-94131/15199375_zpid/,,,,,,,,,
298,15199589,http://www.zillow.com/homedetails/60-Berkeley-Way-San-Francisco-CA-94131/15199589_zpid/,2007,Finished,Asphalt,"City, Park",Gas,Forced air,,,
299,15153892,http://www.zillow.com/homedetails/1206-Shafter-Ave-San-Francisco-CA-94124/15153892_zpid/,,,Other,,,,,,
300,15153439,http://www.zillow.com/homedetails/2-Las-Villas-Ct-San-Francisco-CA-94124/15153439_zpid/,,,Other,City,,,Dining room,,
301,15199287,http://www.zillow.com/homedetails/95-Red-Rock-Way-APT-203M-San-Francisco-CA-94131/15199287_zpid/,,,Other,,,Other,Dining room,,
302,61325256,http://www.zillow.com/homedetails/305-Santa-Rosa-Ave-San-Francisco-CA-94112/61325256_zpid/,,,,,,,"Family room, Master bath, Recreation room",,
303,63107263,http://www.zillow.com/homedetails/8400-Oceanview-Ter-APT-320-San-Francisco-CA-94132/63107263_zpid/,,,,,Electric,,,,
304,64971720,http://www.zillow.com/homedetails/101-Crescent-Way-APT-2210-San-Francisco-CA-94134/64971720_zpid/,,,,Water,Electric,,"Master bath, Dining room, Family room, Walk-in closet, Office, Laundry room",,
305,64971722,http://www.zillow.com/homedetails/101-Crescent-Way-APT-2302-San-Francisco-CA-94134/64971722_zpid/,,,,,,,"Walk-in closet, Master bath",,
306,64971723,http://www.zillow.com/homedetails/101-Crescent-Way-APT-2304-San-Francisco-CA-94134/64971723_zpid/,2013,,Other,,,,"Dining room, Family room, Laundry room, Master bath, Walk-in closet",,
307,64972903,http://www.zillow.com/homedetails/101-Crescent-Way-APT-2213-San-Francisco-CA-94134/64972903_zpid/,,,,,,,,,
308,67090249,http://www.zillow.com/homedetails/8200-Oceanview-Ter-APT-213-San-Francisco-CA-94132/67090249_zpid/,,,,,,,,,
309,67394359,http://www.zillow.com/homedetails/8100-Oceanview-Ter-APT-318-San-Francisco-CA-94132/67394359_zpid/,,,,,,,,,
310,67394438,http://www.zillow.com/homedetails/8200-Oceanview-Ter-APT-212-San-Francisco-CA-94132/67394438_zpid/,,,,,,,,,
311,67394516,http://www.zillow.com/homedetails/8200-Oceanview-Ter-APT-214-San-Francisco-CA-94132/67394516_zpid/,,Finished,,,,,Office,,
312,67394643,http://www.zillow.com/homedetails/8200-Oceanview-Ter-APT-319-San-Francisco-CA-94132/67394643_zpid/,,,,,,,,,
313,67394782,http://www.zillow.com/homedetails/8400-Oceanview-Ter-APT-410-San-Francisco-CA-94132/67394782_zpid/,,,Other,,Electric,Forced air,,,
314,67394841,http://www.zillow.com/homedetails/8300-Oceanview-Ter-APT-411-San-Francisco-CA-94132/67394841_zpid/,,,Other,,,,,,
315,67394875,http://www.zillow.com/homedetails/8300-Oceanview-Ter-APT-413-San-Francisco-CA-94132/67394875_zpid/,,,,,,,,,
316,67394903,http://www.zillow.com/homedetails/8300-Oceanview-Ter-APT-312-San-Francisco-CA-94132/67394903_zpid/,,,,,,,,,
317,67394954,http://www.zillow.com/homedetails/8400-Oceanview-Ter-APT-113-San-Francisco-CA-94132/67394954_zpid/,,,,,,Forced air,"Dining room, Walk-in closet",,
318,67394956,http://www.zillow.com/homedetails/8300-Oceanview-Ter-APT-301-San-Francisco-CA-94132/67394956_zpid/,,,Other,,,,"Family room, Dining room",,
319,67394983,http://www.zillow.com/homedetails/8300-Oceanview-Ter-APT-206-San-Francisco-CA-94132/67394983_zpid/,,,,,Electric,Wall,Office,,
320,67395060,http://www.zillow.com/homedetails/8400-Oceanview-Ter-APT-120-San-Francisco-CA-94132/67395060_zpid/,,,,,,,,,
321,67395163,http://www.zillow.com/homedetails/3981-Alemany-Blvd-APT-214-San-Francisco-CA-94132/67395163_zpid/,,,Other,,Electric,,Dining room,,
322,79842467,http://www.zillow.com/homedetails/301-Crescent-Ct-APT-3315-San-Francisco-CA-94134/79842467_zpid/,,,,,Electric,,,,
323,79842569,http://www.zillow.com/homedetails/301-Crescent-Ct-APT-3114-San-Francisco-CA-94134/79842569_zpid/,,,,,,Other,"Walk-in closet, Master bath",,
324,79842779,http://www.zillow.com/homedetails/1382-Revere-Ave-San-Francisco-CA-94124/79842779_zpid/,,,,,,Forced air,"Walk-in closet, Master bath, Family room, Laundry room, Dining room",,
325,79843526,http://www.zillow.com/homedetails/501-Crescent-Way-APT-5410-San-Francisco-CA-94134/79843526_zpid/,,,Other,"Mountain, City, Water",,Forced air,,,
326,79844532,http://www.zillow.com/homedetails/301-Crescent-Ct-APT-3101-San-Francisco-CA-94134/79844532_zpid/,,,Other,,,Forced air,Dining room,,
327,79845555,http://www.zillow.com/homedetails/301-Crescent-Ct-APT-3117-San-Francisco-CA-94134/79845555_zpid/,,,Other,,,,,,
328,79846218,http://www.zillow.com/homedetails/401-Crescent-Ct-APT-4202-San-Francisco-CA-94134/79846218_zpid/,,None,Other,,,,"Dining room, Family room, Laundry room, Master bath, Walk-in closet",,
329,79846788,http://www.zillow.com/homedetails/301-Crescent-Ct-APT-3201-San-Francisco-CA-94134/79846788_zpid/,,,Other,,Electric,,Dining room,,
330,15179131,http://www.zillow.com/homedetails/527-Morse-St-San-Francisco-CA-94112/15179131_zpid/,,,Other,,,Other,,,
331,121339177,http://www.zillow.com/homedetails/274-Crescent-Ave-San-Francisco-CA-94110/121339177_zpid/,,,,,,,,,
332,79842779,http://www.zillow.com/homedetails/1382-Revere-Ave-San-Francisco-CA-94124/79842779_zpid/,,,,,,Forced air,"Walk-in closet, Master bath, Family room, Laundry room, Dining room",,
333,15158678,http://www.zillow.com/homedetails/57-Vesta-St-San-Francisco-CA-94124/15158678_zpid/,,,,,,,,SILVER TERRACE,
334,15199218,http://www.zillow.com/homedetails/175-Red-Rock-Way-APT-K206-San-Francisco-CA-94131/15199218_zpid/,2000,None,Other,"City, Water, Park",Gas,Wall,,Diamond Heights,
335,15199203,http://www.zillow.com/homedetails/175-Red-Rock-Way-APT-103K-San-Francisco-CA-94131/15199203_zpid/,2007,None,Other,"Mountain, Water",Gas,,Dining room,Diamond Heights,
336,2108320072,http://www.zillow.com/homedetails/194-Laidley-St-San-Francisco-CA-94131/2108320072_zpid/,,,,,,,,,
337,2112702034,http://www.zillow.com/homedetails/140-Albatross-Ct-San-Francisco-CA-94124/2112702034_zpid/,,,,,,,,,
338,15116734,http://www.zillow.com/homedetails/2090-Great-Hwy-APT-106-San-Francisco-CA-94116/15116734_zpid/,,,,,,,,,
